ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics
57660,Time's Up! Edición Azul,2006,4,12,45,12,1152,7,,,,
240855,Lockup: A Roll Player Tale,2019,1,5,90,10,1095,7,,,,
174078,Holmes: Sherlock & Mycroft,2015,2,2,30,10,2160,6,,,,
168681,Beyond Baker Street,2016,2,4,20,13,1903,6,,,,
12477,Bootleggers,2004,3,6,90,14,3151,6,,,,
66588,Wits & Wagers Family,2010,3,10,20,8,1813,6,,,,
37141,Time's Up! Deluxe,2008,4,18,60,13,962,7,,,,
187653,Covert,2016,2,4,90,10,1400,7,,,,
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,2017,1,8,90,12,739,7,,,,
174837,Sol: Last Days of a Star,2017,1,5,90,10,947,7,,,,
134157,Guilds of London,2016,1,4,90,10,2006,6,,,,
42673,Field Commander: Napoleon,2011,1,1,180,12,881,7,,,,
157026,Ascension: Realms Unraveled,2014,1,4,30,13,1011,7,,,,
21954,Perikles,2006,3,5,120,13,1842,6,,,,
442,Um Reifenbreite,1979,2,4,90,8,2193,6,,,,
75358,Paris Connection,2010,3,6,30,8,2471,6,,,,
120,Hoity Toity,1990,2,6,45,12,4945,6,,,,
8190,The Bridges of Shangri-La,2003,3,4,60,10,2323,6,,,,
232,Serenissima,1996,2,4,120,12,2232,6,,,,
63170,1817,2010,3,7,540,16,482,8,,,,
38718,Normandy '44,2010,2,3,420,0,796,7,,,,
241831,Reykholt,2018,1,4,60,12,2394,6,,,,
172737,High Frontier (Third Edition),2017,1,5,240,14,646,8,,,,
118174,Compounded,2013,2,5,90,13,2559,6,,,,
214396,Campy Creatures,2017,2,5,30,10,1530,7,,,,
63543,Horus Heresy,2010,2,2,135,13,1609,7,,,,
33154,Wasabi!,2008,2,4,45,10,4737,6,,,,
217398,Path of Light and Shadow,2017,2,4,120,14,1038,7,,,,
299960,Alma Mater,2020,2,4,150,12,888,7,,,,
31105,Archaeology: The Card Game,2007,2,4,20,8,3086,6,,,,
155969,Harbour,2015,1,4,60,10,4574,6,,,,
259298,The Ancient World (Second Edition),2019,2,4,90,13,851,7,,,,
36811,The Princes of Machu Picchu,2008,2,5,90,12,1649,6,,,,
298047,Marvel United,2020,1,4,40,14,1167,7,,,,
16267,Trans Europa,2005,2,6,20,8,3229,6,,,,
141736,Sail to India,2013,3,4,60,14,2446,6,,,,
21551,SPQR (Deluxe Edition),2008,1,4,240,12,721,8,,,,
252446,Key Flow,2018,2,6,75,14,979,7,,,,
128442,Relic,2013,2,4,180,14,2991,6,,,,
28259,Cutthroat Caverns,2007,3,6,90,12,4772,6,,,,
1032,B-17: Queen of the Skies,1981,1,2,20,12,1912,7,,,,
66510,The Red Dragon Inn 3,2011,2,4,60,13,1543,7,,,,
218293,Rise to Nobility,2018,1,6,150,14,1699,7,,,,
42124,Dungeon Twister 2: Prison,2009,1,2,60,10,1178,7,,,,
238546,The Rise of Queensdale,2018,2,4,60,12,944,7,,,,
206915,Tempel des Schreckens,2016,3,10,15,8,1454,7,,,,
146816,Sanssouci,2013,2,4,45,8,1394,7,,,,
193737,Star Trek Panic,2016,1,6,90,13,1632,7,,,,
340,Frank's Zoo,1999,3,7,60,10,3400,6,,,,
179303,Cthulhu Realms,2015,2,4,45,14,2843,6,,,,
144239,Impulse,2013,2,6,60,13,1948,6,,,,
118695,Riff Raff,2012,2,4,30,8,1706,6,,,,
123570,Strike,2012,2,5,15,8,2175,6,,,,
128667,Samurai Sword,2012,3,7,40,8,3281,6,,,,
65564,Hornet Leader: Carrier Air Operations,2010,1,1,60,12,796,7,,,,
9910,Wings of War: Watch Your Back!,2005,2,4,20,10,1764,6,,,,
111105,Agents of SMERSH,2012,1,4,90,13,1586,7,,,,
17710,Conquest of the Empire,2005,2,6,240,10,2956,6,,,,
19526,Elasund: The First City,2005,2,4,90,10,3204,6,,,,
41749,American Rails,2009,3,5,90,14,955,7,,,,
67239,Catan Histories: Settlers of America - Trails to Rails,2010,3,4,120,12,2244,6,,,,
903,Hamsterrolle,2000,2,4,30,7,2051,6,,,,
152765,Thunderstone Advance: Worlds Collide,2014,1,5,60,12,800,7,,,,
3353,World War II: Barbarossa to Berlin,2002,2,2,420,14,1194,7,,,,
245931,Nētā-Tanka: Deluxe Edition,2019,1,5,90,14,1199,7,,,,
143404,Castellion,2015,1,2,30,10,1752,6,,,,
49,Mamma Mia!,1998,2,5,30,10,5683,6,,,,
198525,Lotus,2016,2,4,30,8,2566,6,,,,
272380,SHŌBU,2019,2,2,30,8,835,7,,,,
54361,Heroscape Master Set:  Battle for the Underdark,2010,2,2,60,8,1018,7,,,,
210232,Dungeon Degenerates: Hand of Doom,2017,1,4,360,10,792,8,,,,
169416,Pathfinder Adventure Card Game: Wrath of the Righteous - Base Set,2015,1,4,120,13,1045,7,,,,
12750,1860: Railways on the Isle of Wight,2004,2,4,240,13,659,7,,,,
34707,The Hanging Gardens,2008,2,4,45,8,2200,6,,,,
32412,Palastgeflüster,2007,3,5,45,10,2203,6,,,,
246761,Cahoots,2018,1,4,20,10,1247,7,,,,
181345,Dr. Eureka,2015,2,4,15,8,3182,6,,,,
38713,Time's Up! Edición Amarilla,2008,4,12,30,0,971,7,,,,
39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,2011,2,2,180,0,901,7,,,,
187680,Quests of Valeria,2017,1,5,45,14,1639,7,,,,
217083,LYNGK,2017,2,2,60,13,888,7,,,,
22192,HeroQuest Advanced Quest,1990,2,5,90,10,1461,7,,,,
216597,Flatline,2017,1,5,45,10,1221,7,,,,
85325,Kolejka,2011,2,5,60,12,3153,6,,,,
620,We the People,1993,2,2,120,12,1118,7,,,,
180199,Colonial Twilight: The French-Algerian War,,,,,,,,,,,
32666,Wealth of Nations,2008,3,6,120,13,1752,6,,,,
230383,Memoarrr!,2017,2,4,20,8,1711,6,,,,
81640,Florenza,2010,2,5,200,14,977,7,,,,
36648,Pyramid of Pengqueen,2008,2,5,45,8,1754,6,,,,
218804,Imaginarium,2018,2,5,90,14,1314,7,,,,
311193,Anno 1800,2020,2,4,120,12,734,7,,,,
2961,Confusion:  Espionage and Deception in the Cold War,1992,2,2,45,12,1333,7,,,,
86246,Drum Roll,2011,2,4,90,12,1761,6,,,,
25224,Hermagor,2006,2,5,120,12,1777,6,,,,
306481,Tawantinsuyu: The Inca Empire,2020,1,4,120,14,744,7,,,,
75476,Inca Empire,2010,3,4,120,12,1416,7,,,,
144826,Zombie 15',2014,2,4,15,14,1990,6,,,,
6901,Euchre,1848,2,7,45,8,2245,6,,,,
176558,Mafia de Cuba,2015,6,12,20,10,3578,6,,,,
120217,City of Horror,2012,3,6,90,13,2843,6,,,,
1219,Labyrinth,1986,2,4,20,8,10530,6,,,,
71906,Castaways,2010,1,4,120,14,1681,6,,,,
67254,Warmachine Prime Mk II,2010,2,4,60,12,800,7,,,,
123096,Space Cadets,2012,3,6,120,8,3221,6,,,,
92190,Super Dungeon Explore,2011,2,6,120,10,2548,6,,,,
398,Wildlife Safari,1994,2,5,30,7,2805,6,,,,
202977,Cytosis: A Cell Biology Board Game,2017,2,5,90,10,1547,7,,,,
249,Lifeboats,1993,3,6,90,12,3432,6,,,,
231696,Bob Ross: Art of Chill Game,2017,2,4,30,12,1991,6,,,,
187273,The Dresden Files Cooperative Card Game,2017,1,5,30,13,1522,7,,,,
91620,Pastiche,2011,2,4,60,10,2008,6,,,,
172933,Dragonwood,2015,2,4,20,8,2931,6,,,,
127997,Qin,2012,2,4,30,8,2151,6,,,,
153064,Good Cop Bad Cop,2014,4,8,20,12,2937,6,,,,
283294,Yukon Airways,2019,1,4,90,14,946,7,,,,
204574,The Flow of History,2016,2,5,90,12,1959,6,,,,
152242,Ultimate Werewolf: Deluxe Edition,2014,5,75,30,8,1622,7,,,,
113289,Snake Oil,2010,3,10,30,10,2710,6,,,,
227224,The Red Cathedral,2020,1,4,120,10,730,8,,,,
41863,Axis & Allies: 1942,2009,2,5,240,12,2293,6,,,,
122240,Last Night on Earth: Timber Peak,2012,2,6,90,12,912,7,,,,
206084,Nautilion,2016,1,2,30,10,1123,7,,,,
1117,You're Bluffing!,1985,3,5,45,10,3684,6,,,,
526,Abalone Classic,1987,2,2,30,7,6300,6,,,,
40760,Alea Iacta Est,2009,2,5,60,9,2675,6,,,,
811,Rummikub,1977,2,4,60,8,13205,6,,,,
210274,Petrichor,2018,1,4,80,14,1582,7,,,,
184824,Gaslands: Post-Apocalyptic Vehicular Combat,2017,2,8,90,11,677,8,,,,
253684,Spring Meadow,2018,1,4,60,10,1231,7,,,,
230791,Time of Legends: Joan of Arc,2019,2,4,90,14,987,8,,,,
272427,Terramara,2019,2,4,120,12,1016,7,,,,
232595,Skulk Hollow,2019,2,2,40,8,970,7,,,,
214032,Founders of Gloomhaven,2018,1,4,120,12,2510,6,,,,
253618,5-Minute Marvel,2018,2,5,5,8,1783,6,,,,
1234,Once Upon a Time: The Storytelling Card Game,1993,2,6,30,8,8102,6,,,,
155695,Age of War,2014,2,6,30,14,6477,6,,,,
145588,Citrus,2013,2,5,60,10,1283,7,,,,
31552,Wings of War: Deluxe Set,2007,2,4,45,0,1132,7,,,,
281466,Yedo: Deluxe Master Set,2020,1,5,90,12,602,8,,,,
249746,Nanty Narking,2019,2,4,60,14,841,7,,,,
89910,Run,,,,,,,,,,,
46255,Campaign Manager 2008,2009,2,2,45,13,2594,6,,,,
168788,Rum & Bones,2015,2,6,60,14,1671,6,,,,
136955,Hands in the Sea,2016,2,2,120,14,669,7,,,,
40393,FITS,2009,1,4,45,8,3088,6,,,,
13551,Oltre Mare,2004,2,5,60,12,2702,6,,,,
235014,Sorcerer City,2020,1,6,60,14,899,7,,,,
207207,Glüx,2016,2,4,45,8,1239,7,,,,
7858,Ardennes '44: The Battle of the Bulge,2003,2,2,360,12,676,8,,,,
177354,Frostgrave,2015,2,8,120,12,727,8,,,,
137330,Cube Quest,2013,2,2,15,8,1899,6,,,,
68182,Isla Dorada,2010,3,6,60,10,2406,6,,,,
109291,Sails of Glory,2013,2,4,45,13,994,7,,,,
153507,Terra,2014,2,6,60,10,1926,6,,,,
180020,Virus!,2015,2,6,20,8,3160,6,,,,
16772,Mall of Horror,2005,3,6,60,14,2919,6,,,,
162388,BattleCON: Fate of Indines,2015,2,2,60,10,694,7,,,,
6779,The Ark of the Covenant,2003,2,5,30,8,1512,6,,,,
472,DungeonQuest,1985,1,4,60,10,2657,6,,,,
925,Werewolf,1986,8,24,60,8,4366,6,,,,
140,Pit,1903,3,8,90,7,8287,6,,,,
9441,Ribbit,2004,2,5,20,5,2251,6,,,,
119391,Il Vecchio,2012,2,4,60,10,1553,6,,,,
143401,Yunnan,2013,2,5,90,12,1257,7,,,,
276042,Conspiracy: Abyss Universe,2019,2,4,30,8,900,7,,,,
12589,Razzia!,2004,2,5,45,12,1830,6,,,,
31759,BattleTech Introductory Box Set,2002,2,6,120,14,884,7,,,,
424,1870: Railroading across the Trans Mississippi from 1870,1992,2,6,360,14,946,7,,,,
169318,City of Spies: Estoril 1942,2015,2,4,60,10,1396,7,,,,
269725,Corinth,2019,2,4,30,8,2027,6,,,,
189660,XenoShyft: Dreadmire,2017,1,4,60,14,1076,7,,,,
1442,Victory in the Pacific,1977,2,2,300,12,1196,7,,,,
253499,A War of Whispers,2019,2,4,60,14,954,7,,,,
31624,League of Six,2007,3,5,120,12,1879,6,,,,
112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2012,2,6,30,15,5550,6,,,,
316377,7 Wonders (Second Edition),2020,3,7,30,10,627,8,,,,
198190,Kepler-3042,2016,1,4,90,14,1026,7,,,,
71061,DungeonQuest (Third Edition),2010,1,4,90,13,3198,6,,,,
62220,Urban Sprawl,2011,2,4,180,12,1971,6,,,,
114031,Copycat,2012,2,4,95,12,2107,6,,,,
173156,Timeline Challenge,2015,2,10,30,10,1320,7,,,,
85036,20th Century,2010,3,5,120,13,1702,6,,,,
181819,Sorcerer,2019,2,4,90,14,1143,7,,,,
248125,Monumental,2020,1,4,120,14,876,7,,,,
195503,City of Iron: Second Edition,2016,2,4,120,13,1055,7,,,,
2570,Atlantic Star,2001,2,6,60,10,1743,6,,,,
12166,Funkenschlag,2001,2,6,180,12,849,7,,,,
15953,Wings of War: Burning Drachens,2005,1,2,20,10,1316,7,,,,
34585,Keltis,2008,2,4,30,10,5656,6,,,,
192802,Days of Ire: Budapest 1956,2016,1,4,90,10,981,7,,,,
98918,Bios:Genesis,2016,1,4,120,12,1247,7,,,,
283317,The 7th Continent: Classic Edition,2019,1,4,1000,14,648,8,,,,
118063,Android: Infiltration,2012,2,6,45,14,3571,6,,,,
223376,A Song of Ice & Fire: Tabletop Miniatures Game - Stark vs Lannister Starter Set,2018,2,2,60,14,731,8,,,,
150293,The Ravens of Thri Sahashri,2013,2,2,45,12,1139,7,,,,
65515,Nuns on the Run,2010,2,8,45,10,3796,6,,,,
128,Take it Easy!,1983,1,8,20,10,2758,6,,,,
267271,Egizia: Shifting Sands,2019,2,4,90,14,726,7,,,,
35761,Sylla,2008,3,4,90,12,2031,6,,,,
144553,The Builders: Middle Ages,2013,2,4,30,10,3945,6,,,,
112092,Shadowrift,2012,1,6,120,14,1146,7,,,,
466,Inkognito,1988,3,5,90,10,3054,6,,,,
204184,Risk Europe,2015,2,4,180,14,1107,7,,,,
285265,Rune Stones,2019,2,4,60,10,1123,7,,,,
166286,Bottom of the 9th,2015,1,2,20,13,1998,6,,,,
272533,Kingdom Rush: Rift in Time,2020,1,4,90,10,776,7,,,,
148601,1944: Race to the Rhine,2014,1,3,90,14,1104,7,,,,
300300,Chronicles of Crime: 1400,2020,1,4,90,14,644,8,,,,
592,Spades,1938,4,4,60,10,2094,6,,,,
3720,Subbuteo,1947,2,2,20,6,1634,6,,,,
124052,Cinque Terre,2013,2,5,60,13,1298,7,,,,
133632,Mythotopia,2014,2,4,120,13,1709,6,,,,
715,Escape from Colditz,1973,2,6,180,12,3007,6,,,,
104581,Panic on Wall Street!,2011,3,11,30,8,1390,7,,,,
73316,Magnum Sal,2010,2,4,120,10,1441,6,,,,
98315,The Adventurers: The Pyramid of Horus,2011,2,6,45,13,1953,6,,,,
58110,Horse Fever,2009,2,6,90,10,1552,6,,,,
216428,Seikatsu,2017,1,4,30,10,1188,7,,,,
66214,Samarkand: Routes to Riches,2010,2,5,45,8,1608,6,,,,
9027,Oasis,2004,3,5,60,10,2162,6,,,,
282954,Paris,2020,2,4,90,12,931,7,,,,
128898,New Amsterdam,2012,2,5,90,12,1260,7,,,,
118536,Police Precinct,2013,1,6,90,13,1635,6,,,,
193739,Jórvík,2016,2,5,90,10,1845,6,,,,
117,Ta Yü,1999,2,4,45,10,1474,6,,,,
266083,L.L.A.M.A.,2019,2,6,20,8,3797,6,,,,
130,Iron Dragon,1994,2,6,240,12,1573,6,,,,
223049,Custom Heroes,2017,2,6,45,14,1724,6,,,,
40237,Long Shot,2009,3,8,60,10,2097,6,,,,
12005,Around the World in 80 Days,2004,2,6,70,10,3071,6,,,,
66171,Dragonheart,2010,2,2,30,13,3264,6,,,,
65282,Tanto Cuore,2009,2,4,45,13,1904,6,,,,
172503,Mage Wars Academy,2015,2,2,30,14,1125,7,,,,
40769,Valdora,2009,3,5,60,10,1908,6,,,,
191963,Thunder & Lightning,2016,2,2,40,13,1061,7,,,,
238656,Tiny Epic Defenders (Second Edition),2018,1,4,60,14,1134,7,,,,
205158,Codenames: Deep Undercover,2016,4,8,15,18,2732,6,,,,
88408,Nightfall,2011,2,5,45,12,3806,6,,,,
215312,Stop Thief!,2017,1,4,60,10,1391,7,,,,
281946,Aftermath,2019,1,4,120,14,716,7,,,,
191972,Dynasties: Heirate & Herrsche,2016,3,5,90,12,1033,7,,,,
8481,Crusader Rex,2005,2,2,180,12,1143,7,,,,
71882,Conquest of Planet Earth: The Space Alien Game,2010,1,4,90,12,1618,6,,,,
259374,Belratti,2018,3,7,45,9,1061,7,,,,
276830,Sanctum,2019,2,4,90,12,1207,7,,,,
181293,Alien Artifacts,2017,2,5,60,10,2299,6,,,,
206150,1754: Conquest - The French and Indian War,2017,2,4,120,10,665,7,,,,
273703,Altar Quest,2020,1,4,90,14,674,8,,,,
163,Balderdash,1984,2,6,60,12,5410,6,,,,
197572,Warhammer Quest: Silver Tower,2016,2,4,120,14,1109,7,,,,
5781,Edel,,,,,,,,,,,
123219,OddVille,2012,2,4,60,10,1834,6,,,,
67877,Anomia,2010,3,6,30,10,2984,6,,,,
15954,Conquest of Paradise,2007,1,4,90,12,1449,6,,,,
207572,Holland '44: Operation Market-Garden,2017,2,2,900,0,569,8,,,,
337,Circus Flohcati,1998,2,5,15,6,2547,6,,,,
54307,Chronicle,2009,3,6,30,12,1751,6,,,,
158339,Lost Legacy: The Starship,2014,2,4,10,10,2522,6,,,,
27225,Bananagrams,2006,1,8,15,7,8647,6,,,,
222407,Lignum (Second Edition),2017,2,4,120,12,688,7,,,,
218311,Deckscape: Test Time,2017,1,6,90,12,1992,6,,,,
254192,Harry Potter: Hogwarts Battle - Defence Against the Dark Arts,2019,2,2,60,11,1057,7,,,,
99,Fortress America,1986,2,4,180,12,2384,6,,,,
275913,Bruxelles 1897,2019,2,4,60,10,971,7,,,,
36399,The Napoleonic Wars (Second Edition),2008,2,5,240,0,874,7,,,,
259081,Machi Koro Legacy,2019,2,4,45,10,1167,7,,,,
293889,Fallout Shelter: The Board Game,2020,2,4,90,14,940,7,,,,
291794,Dice Throne: Season One ReRolled,2020,2,6,40,8,456,8,,,,
443,Code 777,1985,2,5,60,10,1945,6,,,,
248005,Ganymede,2018,2,4,40,14,1013,7,,,,
244513,ICECOOL2,2018,2,4,30,6,983,7,,,,
218920,Valletta,2017,2,4,80,10,1298,6,,,,
67888,Lords of Scotland,2010,2,5,35,12,1846,6,,,,
12692,Gloom,2005,2,4,60,13,13594,6,,,,
225818,Mini Rails,2017,3,5,60,13,1305,6,,,,
242653,Mysthea,2019,2,5,90,14,808,7,,,,
250442,Crypt,2018,1,4,35,14,2160,6,,,,
216632,Tournament at Camelot,2017,3,6,45,14,1114,7,,,,
154509,Kingsport Festival,2014,3,5,90,12,2111,6,,,,
210290,Legendary: Buffy The Vampire Slayer,2017,1,5,60,14,799,7,,,,
1295,Pente,1977,2,4,30,8,2741,6,,,,
227758,Kokoro: Avenue of the Kodama,2017,1,8,15,14,1649,6,,,,
209001,Monster Lands,2018,1,4,120,12,1074,7,,,,
144864,Ascension: Darkness Unleashed,2013,1,2,30,13,887,7,,,,
15839,Bonaparte at Marengo,2005,2,2,120,12,871,7,,,,
3097,1849: The Game of Sicilian Railways,1998,3,5,180,14,486,8,,,,
280453,Masters of Renaissance: Lorenzo il Magnifico - The Card Game,2019,1,4,45,14,956,7,,,,
216070,Hunt for the Ring,2017,2,5,180,13,1158,7,,,,
25277,Richard III: The Wars of the Roses,2009,2,2,120,12,882,7,,,,
3570,Chicken Cha Cha Cha,1997,2,4,20,4,2812,6,,,,
1563,Rise and Decline of the Third Reich,1974,2,6,1440,14,1869,6,,,,
175549,Salem 1692,2015,4,12,35,12,1468,7,,,,
157958,DungeonQuest Revised Edition,2014,1,4,60,14,1347,7,,,,
43152,Assyria,2009,2,4,90,12,1592,6,,,,
102237,Drako: Dragon & Dwarves,2011,2,2,30,8,2258,6,,,,
125921,Catan: Junior,2011,2,4,30,6,2561,6,,,,
195372,Krazy Wordz: Erwachsenen Edition,2016,3,7,45,16,897,7,,,,
2596,Villa Paletti,2001,2,4,30,8,4036,6,,,,
154182,Helios,2014,2,4,60,10,1742,6,,,,
29972,El Capitán,2007,2,5,75,10,1747,6,,,,
28,Illuminati,1987,2,8,180,12,4843,6,,,,
309630,Small World of Warcraft,2020,2,5,80,8,824,7,,,,
271319,Las Vegas Royale,2019,2,5,60,8,824,7,,,,
151247,Greed,2014,2,5,30,10,2124,6,,,,
156496,March of the Ants,2015,1,5,70,13,1131,7,,,,
320,Scrabble,1948,2,4,90,10,26734,6,,,,
38531,Powerboats,2008,2,6,60,9,1846,6,,,,
136056,Asante,2013,2,2,40,10,1512,6,,,,
180564,Carcassonne: Star Wars,2015,2,5,35,7,2079,6,,,,
27848,Age of Conan: The Strategy Board Game,2009,2,4,90,12,2510,6,,,,
153318,Dimension,2014,1,4,30,8,1585,6,,,,
21632,To Court the King,2006,2,5,45,10,3871,6,,,,
559,Metro,1997,2,6,30,8,5668,6,,,,
155463,DC Comics Deck-Building Game: Forever Evil,2014,2,5,75,0,1091,7,,,,
144568,Dawn of the Zeds (Second edition),2013,1,1,90,13,646,7,,,,
29073,Blockers!,2007,2,5,40,8,1924,6,,,,
92044,Dungeons & Dragons: Conquest of Nerath Board Game,2011,2,4,240,12,1522,6,,,,
232361,After The Virus,2017,1,3,90,10,1128,7,,,,
126996,King's Forge,2014,2,4,60,14,1426,6,,,,
66849,Safranito,2010,2,4,45,10,1428,6,,,,
162823,El Gaucho,2014,2,4,60,10,1615,6,,,,
20134,The End of the Triumvirate,2005,2,3,90,10,1591,6,,,,
15510,Tower of Babel,2005,3,5,45,10,2272,6,,,,
31483,Constantinopolis,2010,2,5,90,12,1497,6,,,,
205125,Ticket to Ride: First Journey (U.S.),2016,2,4,30,6,1501,6,,,,
212281,Village Attacks,2018,1,5,180,14,956,7,,,,
257283,Tiny Epic Mechs,2019,1,4,60,14,1583,6,,,,
256320,Fertility,2018,2,4,45,10,1020,7,,,,
310873,Carnegie,2021,1,4,180,12,616,7,,,,
205045,Avenue,2016,1,10,15,8,1369,6,,,,
29839,Key Harvest,2007,2,4,90,10,1674,6,,,,
22143,EastFront: The War in Russia 1941-45 - Second Edition,2006,2,2,240,12,569,8,,,,
194517,Super Fantasy Brawl,2020,2,4,40,14,620,8,,,,
72,Verräter,1998,3,4,60,12,1904,6,,,,
156138,Happy Pigs,2013,2,6,45,8,1535,6,,,,
264647,Age of Civilization,2019,1,4,60,10,1128,7,,,,
131904,Heart of Crown,2011,2,4,60,12,782,7,,,,
1270,Star Wars Customizable Card Game,1995,2,2,60,9,2279,6,,,,
142121,Guildhall: Job Faire,2013,2,4,45,10,1037,7,,,,
137031,Ancient Terrible Things,2014,2,4,60,14,1738,6,,,,
2569,Pick Picknic,2001,2,6,20,8,2535,6,,,,
148203,Dutch Blitz,1960,2,4,15,8,2548,6,,,,
638,Hera and Zeus,2000,2,2,30,12,3279,6,,,,
158572,Waggle Dance,2014,2,4,90,10,1236,7,,,,
273330,Bloodborne: The Board Game,2021,1,4,75,14,783,8,,,,
6887,Hearts,1850,3,7,30,8,3829,6,,,,
19764,PÜNCT,2005,2,2,30,10,1659,6,,,,
154906,Isle of Trains,2014,2,4,45,13,1509,6,,,,
173105,The Great War,2015,2,2,60,0,673,7,,,,
9341,Lost Valley,2004,3,4,60,10,1773,6,,,,
300442,Trekking the World,2020,2,5,60,10,1050,7,,,,
67185,Sobek,2010,2,4,40,8,2069,6,,,,
17025,Friday the 13th,2005,3,6,30,8,3789,6,,,,
9215,Revolution: The Dutch Revolt 1568-1648,2004,2,5,480,12,917,7,,,,
589,Wiz-War,1983,2,4,60,10,1606,6,,,,
30367,Perry Rhodan: The Cosmic League,2007,2,2,30,10,1627,6,,,,
235555,Bios:Origins (Second Edition),2019,1,4,240,14,558,8,,,,
7,Cathedral,1978,2,2,20,8,3228,6,,,,
37371,Piece o' Cake,2008,2,5,20,8,2210,6,,,,
40990,Word on the Street,2009,2,10,20,12,2293,6,,,,
220632,Monster Slaughter,2018,2,5,60,14,1153,7,,,,
280136,Paranormal Detectives,2019,2,6,50,12,1037,7,,,,
266966,Dice Throne: Season Two - Gunslinger v. Samurai,2018,2,2,40,8,697,7,,,,
189052,Sea of Clouds,2016,2,4,45,10,2067,6,,,,
144415,Nauticus,2013,2,4,90,12,1251,6,,,,
209324,The World of SMOG: Rise of Moloch,2018,2,5,90,14,760,7,,,,
166317,Time of Soccer,2014,1,4,120,12,690,7,,,,
205494,Machi Koro: Bright Lights,,,,,,,,,,,
634,River Dragons,2000,2,6,30,8,3246,6,,,,
36946,Red November,2008,1,8,120,13,7716,6,,,,
4218,O Zoo le Mio,2002,2,4,60,9,2139,6,,,,
253635,Ragusa,2019,1,5,80,12,1157,7,,,,
159692,Comanchería: The Rise and Fall of the Comanche Empire,2016,1,1,360,14,562,8,,,,
125,Money!,1999,3,5,30,10,2718,6,,,,
76417,Poseidon,2010,2,5,120,12,1117,7,,,,
236217,Timebomb,2016,4,8,30,10,1026,7,,,,
6819,Skat,1810,3,3,30,10,1001,7,,,,
111148,Würfel Bohnanza,2012,2,5,45,10,1989,6,,,,
268620,Similo,2019,2,8,15,7,1215,6,,,,
144270,Relic Runners,2013,2,5,80,10,2173,6,,,,
65907,Mystery Express,2010,3,5,90,12,2503,6,,,,
384,TurfMaster,1998,2,8,75,10,960,7,,,,
132,Caesar & Cleopatra,1997,2,2,60,10,4312,6,,,,
226634,The Thing: Infection at Outpost 31,2017,4,8,120,17,1141,7,,,,
4741,Warmachine,2003,2,4,60,12,1040,7,,,,
15290,R-Eco,2003,2,5,20,8,2120,6,,,,
14,Basari,1998,3,4,25,10,1620,6,,,,
198609,Fate of the Elder Gods,2017,1,4,90,13,920,7,,,,
94480,Pantheon,2011,2,4,90,10,1622,6,,,,
203430,Fuji Flush,2016,3,8,20,7,2360,6,,,,
205507,Key to the City: London,2016,2,6,120,14,1128,7,,,,
162009,The U.S. Civil War,2015,2,2,360,0,551,8,,,,
40529,Cosmic Encounter,1991,3,6,60,0,996,7,,,,
208773,Quartermaster General: 1914,2016,2,5,120,12,721,7,,,,
227072,The Chameleon,2017,3,8,15,14,2243,6,,,,
299169,Spicy,2020,2,6,20,10,1011,7,,,,
245352,Unlock!: Secret Adventures - A Noside Story,2018,1,6,60,10,1021,7,,,,
285775,KeyForge: Worlds Collide,2019,2,2,45,0,671,7,,,,
4192,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),1983,2,4,240,8,2404,6,,,,
76150,Revolver,2011,2,2,45,12,1397,6,,,,
216094,Unlock!: Escape Adventures - The Island of Doctor Goorse,2017,2,6,60,10,1671,6,,,,
10997,Boomtown,2004,3,5,30,10,2587,6,,,,
41627,Zulus on the Ramparts!: The Battle of Rorke's Drift - Second Edition,2009,1,1,25,12,885,7,,,,
203780,Power Grid: The Card Game,2016,2,6,60,12,1618,6,,,,
123609,Puzzle Strike Shadows,2012,2,4,20,10,621,7,,,,
83667,First Train to Nuremberg,2010,2,4,120,12,1050,7,,,,
191004,My First Stone Age,2016,2,4,15,5,1995,6,,,,
175621,Epic Card Game,2015,2,4,40,13,4304,6,,,,
198287,Legends of Andor: The Last Hope,2017,2,4,90,10,632,7,,,,
67180,Tikal II: The Lost Temple,2010,2,4,120,12,1328,6,,,,
209660,Dungeon Alliance,2018,1,4,180,12,804,7,,,,
206327,The King's Guild,2018,1,6,120,14,995,7,,,,
17240,That's Life!,2005,2,6,30,8,2811,6,,,,
382,Heimlich & Co.,1984,2,7,30,8,3376,6,,,,
240567,Chocolate Factory,2019,1,4,90,10,899,7,,,,
15600,Kreta,2005,2,4,60,11,1323,6,,,,
1111,Taboo,1989,4,10,20,12,10519,6,,,,
285533,Miyabi,2019,2,4,45,8,715,7,,,,
260300,Dungeon Mayhem,2018,2,4,10,8,1523,6,,,,
67928,Puzzle Strike,2010,2,4,20,8,1951,6,,,,
511,Silverton,1991,1,6,180,12,1025,7,,,,
197097,Four Against Darkness,2016,1,1,75,0,1058,7,,,,
158109,Onward to Venus,2014,2,5,120,13,1328,6,,,,
217,A la carte,1989,2,4,30,8,3081,6,,,,
268586,6 nimmt! 25 Jahre,2019,2,10,45,8,793,7,,,,
